plant_name,common_name,compound_name,pubchem_cid,reference_link,source_page_url,scrape_timestamp
Azadirachta indica,"Margosa tree, Neem",epi-?-Cadinol,160799,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",gamma-Muurolene,12313020,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",l-[-]-4-Hydroxy-1-methylproline,237040,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",n- Decanoic acid,2969,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",n-Octadecane,11635,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",n-Tetracosanol-1,10472,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",n-Tetradecane,12389,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",oleic acid,445639,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",p-Coumaric acid,637542,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",phthalic acid,1017,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12906-022-03513-4,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",t-Phytol,5280435,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","trans-13-Octadecenoic acid, methyl ester",,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",trans-Caryophyllene,5281515,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",trans-Geranylgeraniol,5281365,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",trans-Sesquisabinene hydrate,6428444,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",viridiflorol,11996452,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
