record_id,raw_scientific_name,normalized_scientific_name,raw_synonym,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,confidence,source_page_url,scrape_timestamp
b7e45ef5e08e180c,rumex MARITIMUS L,rumex maritimus l,Lapathum minus Lam. Rumex aureus Mill. Rumex fueginus Phil. Rumex longisetus A.I. Baranov & Skvortsov,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
e72749a9a032feaa,Ruellia SUFFRUTICOSA Roxb.,ruellia suffruticosa roxb.,Dipteracanthus sibua Nees Dipteracanthus suffruticosus Voigt,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
e167c172fab4c4c4,Rourea COMMUTATA Planch.,rourea commutata planch.,-,Connaraceae,connaraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
5c17d3ecd0a0292b,Ricinus COMMUNIS L.,ricinus communis l.,Croton spinosus L. Ricinus angulatus Thunb. Ricinus badius Rchb. Ricinus cambodgensis Benary,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
7f32bcec43389cd9,RHYNCHOTECHUM ELLIPTICUM (Wall. ex D. Dietr.) A. DC.,rhynchotechum ellipticum (wall. ex d. dietr.) a. dc.,Corysanthera elliptica Wall. ex D. Dietr. Rhynchotechum latifolium Hook. f. & Thomson ex C.B. Clarke Rhynchotechum obovatum (Griff.) B.L. Burtt (Gesneriaceae),-,-,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
c7b849720dd34d8e,rhizophora MUCRONATA Lam.,rhizophora mucronata lam.,Mangium candelarium Rumphius Rhizophora candelaria Wight & Arn. Rhizophora longissima Blanco Rhizophora macrorrhiza Griff. Rhizophora mucronata Poir.,Rhizophoraceae,rhizophoraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
8d7ed8afcf6fc839,Rhinacanthus NASUTA (L.) Kurz.,rhinacanthus nasuta (l.) kurz.,Dianthera paniculata Lour. Ecbolium dichotomum (Blume) Kuntze Justicia nasuta L. Rhinacanthus comimunis Nees (Acanthaceae),Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
7355b62716ccb981,Reinwardtia indica Dumort.,reinwardtia indica dumort.,Kittelocharis trigyna (Rchb.) Alef. Linum repens Buch.-Ham. ex D. Don Macrolinum trigynum Rchb. Reinwardtia trigyna Planch. Reinwardtia indica Dum.,Linaceae,linaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
b86188d2b3d929da,Rauvolfia TETRAPHYLLA L.,rauvolfia tetraphylla l.,Rauvolfia canescens L. Rauvolfia hirsuta Jacq. Rauvolfia subpubescens L. Rauvolfia tomentosa Jacq.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
b5eb4a24f1bcd8c7,Rauvolfia SERPENTINA (L.) Benth. ex Kurz.,rauvolfia serpentina (l.) benth. ex kurz.,Ophioxylon serpentinum L. Ophioxylon trifoliatum Gaertn. Rauvolfia obversa (Miq.) Baill. Rauvolfia trifoliata (Gaertn.) Baill.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=28,2026-09-22T16:26:56.067829+00:00
dd145cf6f904b240,Ranunculus SCELERATUS L.,ranunculus sceleratus l.,Adonis palustris Raeusch. Batrachium sceleratum (L.) Th.Fr. ex A.Pihl Hecatonia scelerata Fourr. Ranunculus indicus Roxb.,Ranunculaceae,ranunculaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
f6e9f7db4265097e,Oxyceros longiflorus (Lam.) T.Yamaz.,oxyceros longiflorus (lam.) t.yamaz.,Randia longiflora Lam Cupia scandens (Roxb.) DC. Griffithia palembanica Miq. Pseudixora javanica Miq. Webera scandens Roxb.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
4f8a7fc1fdfad9b3,aidia DENSIFLORA (Wall.) Masam.,aidia densiflora (wall.) masam.,Randia densiflora (Wall.) Benth. Cupia oppositifolia (Roxb.) DC. Gynopachis oblongata Miq. Stylocoryna oppositifolia (Roxb.) Steud.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
73d672d2fa5f8490,Combretum indicum (L.) De Filipps.,combretum indicum (l.) de filipps.,Quisqualis indica L. Kleinia quadricolor Crantz Mekistus sinensis Lour. ex Gomes Mach. Quisqualis spinosa Blanco,Combretaceae,combretaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
c3e46ec09a1eeea1,Punica GRANATUM L.,punica granatum l.,Punica nana L.,Punicaeae,punicaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
a7ecf2167cdf27e9,Pueraria TUBEROSA (Willd.) DC.,pueraria tuberosa (willd.) dc.,Hedysarum tuberosum Willd.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
59955f5f7f7b6e4d,Pterygota ALATA (Roxb.) R. Br.,pterygota alata (roxb.) r. br.,Sterculia alata Roxb. Clompanus alata (Roxb.) Kuntze.,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
df481f055669e68c,Pterospermum ACERIFOLIUM (L.) Willd.,pterospermum acerifolium (l.) willd.,Cavanilla acerifolia (L.) J.F.Gmel. Dombeya acerifolia (L.) Gaertn. Pentapetes acerifolia L. Pterospermadendron acerifolium (L.) Kuntze,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
999dc6bde2ba8d45,Psidium GUAJAVA L.,psidium guajava l.,Guajava pumila (Vahl) Kuntze Myrtus guajava (L.) Kuntze Psidium angustifolium Lam. Syzygium ellipticum K.Schum. & Lauterb.,Myrtaceae,myrtaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
bfa9c5639d93adc3,Premna CORYMBOSA Rottler & Willd.,premna corymbosa rottler & willd.,Gumira corymbosa (Rottler & Willd.) Kuntze Premna scandens Bojer,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=29,2026-09-22T16:26:57.591786+00:00
a9bd7be00764dc9d,Premna ESCULENTA Roxb.,premna esculenta roxb.,Gumira esculenta (Roxb.) Kuntze,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
9d368283d6894a37,Pouzolzia ZEYLANICA (L.) Benn.,pouzolzia zeylanica (l.) benn.,Boehmeria alienata Willd. Parietaria indica L. Parietaria zeylanica L. Urtica glomerata Klein ex Willd.,Urticaeae,urticaeae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
30f7bf2e78b3c803,Pothos SCANDENS L.,pothos scandens l.,Batis hermaphrodita Blanco Podospadix angustifolia Raf. Pothos decipiens Schott Tapanava indica Raf.,Araceae,araceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
0a35f307726b2c7a,Portulaca OLERACEA L.,portulaca oleracea l.,Portulaca consanguinea Schltdl. Portulaca latifolia Hornem. Portulaca officinarum Crantz Portulaca parvifolia Haw.,Portulacaceae,portulacaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
c425ba62f9bdca1b,polygonum PLEBEIUM R. Br.,polygonum plebeium r. br.,Avicularia indica Didr. Polygonum dryandri Spreng. Polygonum herniarioides Spreng. Polygonum roxburghii Meisn.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
a9c05b1826651a8e,Polygala ARVENSIS Willd,polygala arvensis willd,Polygala chinesis L. Polygala telephioides Willd. Polygala brachystachya DC.,Polygalaceae,polygalaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
870246a930efe300,Polyalthia LONGIFOLIA (Sonn.) Thw.,polyalthia longifolia (sonn.) thw.,Unona longifolia (Sonn.) Dunal Uvaria longifolia Sonn. Guatteria longifolia (Sonn.) Wall.,Annonaceae,annonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
8152916fb7b1e0ea,Polianthes TUBEROSA L.,polianthes tuberosa l.,Agave polianthes Thiede & Eggli Crinum angustifolium Houtt. Polianthes gracilis Link Tuberosa amica Medik.,Amaryllidaceae,amaryllidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
2f1ca4e7507c6a49,Pogostemon PUBESCENCE Benth.,pogostemon pubescence benth.,Pogostemon parviflorus Benth.,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
07424bd92bdbbb44,Pogostemon BENGHALENSE (Burm.f.) Kuntze.,pogostemon benghalense (burm.f.) kuntze.,Mentha integra Buch.-Ham. ex Benth. Origanum benghalense Burm.f. Pogostemon indicus (Roth) Kuntze Pogostemon purpuricaulis Dalzell,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=30,2026-09-22T16:26:59.118153+00:00
0cb31d606834f738,Plumeria RUBRA L.,plumeria rubra l.,Plumeria acuminata W.T.Aiton Plumeria angustifolia A.DC. Plumeria incarnata Mill. Plumeria jamesonii Hook.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
41b234ecf6918c7a,Plumbago ZEYLANICA L.,plumbago zeylanica l.,Findlaya alba Bowdich Molubda scandens (L.) Raf. Plumbago viscosa Blanco Thela alba Lour.,Plumbaginaceae,plumbaginaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
7f023189cf174c9f,Plumbago INDICA L.,plumbago indica l.,Plumbago rosea L. Thela coccinea Lour.,Plumbaginaceae,plumbaginaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
9be232a223916d67,Pithecellobium DULCE (Roxb.) Benth.,pithecellobium dulce (roxb.) benth.,Inga dulcis (Roxb.) Willd. Albizia dulcis (Roxb.) F.Muell. Inga javanica DC. Mimosa pungens (Willd.) Poir. Pithecellobium littorale Record,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
ea06b04e609a5daa,Archidendron clypearia (Jack) I.C.Nielsen.,archidendron clypearia (jack) i.c.nielsen.,Pithecellobium angulatum Benth. Abarema angulata (Benth.) Kosterm. Feuilleea subacuta (Benth.) Kuntze Inga falcifolia Hassk.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
b21ed66d21c3d3c2,Pisum SATIVUM L.,pisum sativum l.,Lathyrus oleraceus Lam. Pisum vulgare Jundz. Pisum arvense L.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
debea3f7143ec934,Pistia STRATIOTES L.,pistia stratiotes l.,Apiospermum obcordatum (Schleid.) Klotzsch Limnonesis commutata (Schleid.) Klotzsch Pistia aegyptiaca Schleid. Zala asiatica Lour.,Araceae,araceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
b901ca8bd04279e0,Piper RETROFRACTUM Vahl.,piper retrofractum vahl.,Piper chaba Hunter Piper officinarum (Miq.) C. DC.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
0055407525bc7e85,Piper NIGRUM L.,piper nigrum l.,Muldera multinervis Miq.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
0536b2cc6937bdfb,Piper LONGUM L.,piper longum l.,Chavica longa H.Karst. Chavica roxburghii Miq. Chavica sarmentosa Miq.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=31,2026-09-22T16:27:00.644043+00:00
5a36663af5cefc88,Piper BETEL L.,piper betel l.,Piper betel Blanco,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
5fb02706fd1b0a94,Picrasma JAVANICA Bl.,picrasma javanica bl.,Picrasma nepalensis Benth.,Simarubaceae,simarubaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
1f89ac81b007c9c3,Physalis minima L.,physalis minima l.,Physalis micrantha Link. Physalis angulata var. villosa Bonati Physalis parviflora R. Br.,Solanacee,solanacee,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
4b9241ade236ac72,Phyllanthus virgatus G.Forst.,phyllanthus virgatus g.forst.,Diasperus minutiflorus (F.Muell. ex Müll.Arg.) Kuntze Macraea oblongifolia Wight Phyllanthus filicaulis Benth. Phyllanthus weinlandii K.Schum.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
8cb343cb0e959729,Phyllanthus URINARIA L.,phyllanthus urinaria l.,Diasperus urinaria (L.) Kuntze Phyllanthus alatus Blume Phyllanthus cantoniensis Hornem. Phyllanthus leprocarpus Wight,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
faf0bfd6c119fe12,Phyllanthus RETICULATUS Poir.,phyllanthus reticulatus poir.,Anisonema reticulatum (Poir.) A.Juss. Cicca decandra Blanco Kirganelia multiflora Baill. Melanthesa oblongifolia Oken,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
0518c59de218bdc2,Phyllanthus MADERASPATENSIS L.,phyllanthus maderaspatensis l.,Diasperus maderaspatensis (L.) Kuntze Phyllanthus arabicus Hochst. ex Steud. Phyllanthus thonningii Schumach. & Thonn. Phyllanthus obcordatus Willd.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
91ec93ac1c116a81,. PHYLLANTHUS EMBLICA L. (Euphorbiaceae),. phyllanthus emblica l. (euphorbiaceae),Cicca emblica (L.) Kurz Dichelactina nodicaulis Hance Emblica officinalis Gaertn. Phyllanthus mimosifolius Salisb.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
b141e9b45b978f91,Phyllanthus amarus Schumach. & Thonn.,phyllanthus amarus schumach. & thonn.,Diasperus nanus (Hook.f.) Kuntze Phyllanthus nanus Hook.f. Phyllanthus scabrellus Webb Phyllanthus swartzii Kostel.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
5e76d850519ac6ec,Phyllanthus acidus (L.) Skeels.,phyllanthus acidus (l.) skeels.,Averrhoa acida L. Cicca racemosa Lour. Phyllanthus longifolius Jacq. Tricarium cochinchinense Lour. Cicca disticha L. Phyllanthus distichus Muell-Arg.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=32,2026-09-22T16:27:02.172044+00:00
e3d4b26cb9cbfc56,Phyla NODIFLORA (L.) Greene.,phyla nodiflora (l.) greene.,Blairia nodiflora (L.) Gaertn. Lippia nodiflora (L.) Michx. Phyla chinensis Lour. Verbena fruticosa Mill.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
f47cd8b1e38d5662,Phragmites karka (Retz.) Trin. ex Steud.,phragmites karka (retz.) trin. ex steud.,Arundo karka Retz. Calamagrostis karka (Retz.) J.F.Gmel. Oxyanthe japonica (Steud.) Steud. Trichoon roxburghii (Kunth) W.Wight,Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
8813f7b9fd8a591c,Phoenix sylvestris (L.) Roxb.,phoenix sylvestris (l.) roxb.,Elate sylvestris L. Elate versicolor Salisb.,Arecaceae,arecaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
6c6bdfc7a1298039,Phlogacanthus THYRSIFLORUS Nees.,phlogacanthus thyrsiflorus nees.,Justicia thyrsoides Roxb. ex Nees,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
a010d7946fdc0eba,Persicaria ORIENTALIS (L.) Spach.,persicaria orientalis (l.) spach.,Amblygonum orientale (L.) Nakai Heptarina orientalis (L.) Raf. Lagunea cochinchinensis Lour. Polygonum orientale L.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
8851782f872f534c,Persicaria hydropiper (L.) Delarbre .,persicaria hydropiper (l.) delarbre .,Polygonum hydropiper L. Polygonum schinzii J. Schust.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
478e03230a299176,Persicaria GLABRA (Willd.) Gomez de la Maza,persicaria glabra (willd.) gomez de la maza,Persicaria densiflora Moldenke Persicaria portoricensis (Bertero ex Endl.) Small Polygonum glabrum Willd. Polygonum portoricense Bertero ex Endl.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
e22716c0fc1637e6,Persicaria BARBATA (L.) Hara,persicaria barbata (l.) hara,Polygonum barbatum L. Polygonum stagninum Buch.- Ham. Persicaria omerostroma (Ohki) Sasaki Pogalis barbata (L.) Raf. Polygonum barbatum L.,Polygonaceae,polygonaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
24b55cdb32af9719,Pericamphylus GLAUCUS (Lamk.) Merr.,pericamphylus glaucus (lamk.) merr.,Menispermum glaucum Lam. Pericampylus formosanus Diels Pericampylus omeiensis W.Y. Lien Pericampylus trinervatus Yamam.,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
baee5adff973e33c,Pergularia DAEMIA (Forssk.) Chiov.,pergularia daemia (forssk.) chiov.,Asclepias daemia Forssk. Asclepias convolvulacea Willd. Daemia angolensis Decne. Pergularia extensa (Jacq.) N.E. Br. Daemia extensa (Jacq.) R. Br.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=33,2026-09-22T16:27:03.702638+00:00
5242b657bce165ca,Peperomia pellucida (L.) Kunth.,peperomia pellucida (l.) kunth.,Micropiper pellucidum (L.) Miq. Peperomia concinna (Haw.) A. Dietr. Piper pellucidum L. Verhuellia knoblocheriana (Schott) C.DC.,Piperaceae,piperaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
878b3b3f0a96efb7,Euphorbia tithymaloides L.,euphorbia tithymaloides l.,Pedilanthus tithymaloides (L.) Poit Crepidaria myrtifolia (L.) Haw. Euphorbia myrtifolia (L.) Lam. Tithymalus tithymaloides (L.) Croizat,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
dc4e8ff564ffb705,Pavetta INDICA L.,pavetta indica l.,Ixora indica (L.) Baill. Ixora roxburghii Kuntze Pavetta obtusa Pers. Pavetta thomsonii Bremek.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
04e7ea8086dc3008,Passiflora FOETIDA L.,passiflora foetida l.,Decaloba obscura (Lindl.) M.Roem. Dysosmia gossypiifolia M.Roem. Granadilla foetida (L.) Gaertn. Passiflora nigelliflora Hook. Tripsilina foetida (L.) Raf.,Passifloraceae,passifloraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
476fe8d6d86b5d58,Parsonia SPIRALIS Wall.,parsonia spiralis wall.,Heligne rheedei Wight.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
0775db2415b526c1,Pandanus odorifer (Forssk.) Kuntze.,pandanus odorifer (forssk.) kuntze.,Pandanus odoratissimus L. f. Athrodactylis spinosa J.R.Forst. & G.Forst. Bromelia sylvestris Burm.f. Keura odorifera Forssk. Pandanus odoratus Salisb.,Pandanaceae,pandanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
0d81564c1c3ecd54,Paederia LANUGINOSA Wall.,paederia lanuginosa wall.,Hondbesseion lanuginosum (Wall.) Kuntze Paederia macrocarpa Wall. ex G.Don.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
2b0b36847a7270ae,Paederia FOETIDA L.,paederia foetida l.,Apocynum foetidum Burm.f. Crawfurdia paniculata Griseb. Paederia chinensis Hance Psychotria volubilis Roxb. ex Wight & Arn. Reussia sarmentosa Dennst.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
5366c5d3c57024cc,Oxystelma SECAMONE (L.) Karst.,oxystelma secamone (l.) karst.,Oxystelma esculentum R. Br. Periploca secamone L.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
51847b8c199c1f69,Oxalis CORNICULATA L.,oxalis corniculata l.,Acetosella corniculata (L.) Kuntze Oxalis minima Steud. Xanthoxalis albicans (Kunth) Small,Oxalidaceae,oxalidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=34,2026-09-22T16:27:05.231235+00:00
45fc7c5d1be2f475,Oryza SATIVA L. .,oryza sativa l. .,Oryza aristata Blanco Oryza glutinosa Lour. Oryza formosana Masam.& Suzuki,Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=35,2026-09-22T16:27:06.757528+00:00
5c426a0a29e91bc0,Orthosiphon aristatus (Blume) Miq.,orthosiphon aristatus (blume) miq.,Orthosiphon grandiflorus Bold. Clerodendranthus spicatus (Thunb.) C.Y.Wu Orthosiphon spiralis (Lour.) Merr. Trichostema spirale Lour.,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=35,2026-09-22T16:27:06.757528+00:00
e7d285a6c9f7434e,Oroxylum INDICUM (L.) Kurz.,oroxylum indicum (l.) kurz.,Arthrophyllum ceylanicum Miq. Bignonia indica L. Calosanthes indica (L.) Blume Hippoxylon indica (L.) Raf. Oroxylum flavum Rehder,Bignoniaceae,bignoniaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=35,2026-09-22T16:27:06.757528+00:00
341e493ce9908fcc,Orobanche AEGYPTIACA Pers.,orobanche aegyptiaca pers.,Kopsia aegyptiaca (Pers.) Caruel Phelipanche aegyptiaca (Pers.) Pomel Phelypaea pedunculata Walp.,Orobanchaceae,orobanchaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=35,2026-09-22T16:27:06.757528+00:00
8e6900266792ba4a,Opuntia ELATIOR Mill.,opuntia elatior mill.,Opuntia dillenii (Ker.- Gawl.) Haw. Cactus elatior (Mill.) Willd. Opuntia bergeriana F.A.C.Weber ex A.Berger Opuntia megalantha Griffiths Opuntia nigricans (Haw.) Haw.,Cactaceae,cactaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=35,2026-09-22T16:27:06.757528+00:00
