scientific_name,synonym,family,source_page_url,scrape_timestamp
Sida rhombifolia L.,Diadesma rhombifolia(L.) Raf. Malva rhombifolia(L.) E.H.L.Krause Napaea rhombifolia(L.) Moench SidaalbaCav.,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=81,2026-09-22T16:28:17.204612+00:00
Sida orientaliscav.,-,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Sida cordifolia L.,Sida altheifoliaSw. Sida confertaLink Sida herbaceaCav. Sida rotundifoliaLam. ex Cav. FAMILY: Malvaceae,-,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Sidacordata(burm.f.) borss.waalk.,Melochia cordataBurm.f. Sida humilisCav. Sida multicaulisCav. Sida veronicifoliaLam.,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Sida acuta Burm. f.,Malvinda carpinifolia(L.f.) Medik. Sida balbisianaDC. Sida frutescensCav. SidastipulataCav.,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Malva sylvestris L.,Althaea godroniiAlef. Althaea mauritianaAlef. Malva ambiguaGuss. Malva mauritianaL.,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Hibiscus schizopetalus (Mast.) Hook. f.,Hibiscusrosa-sinensisvar.schizopetalusDyer,Malvaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Althaea officinalis L.,Althaea kragujevacensisPan?i? Althaea sublobataStokes Althaea taurinensisDC. Althaea vulgarisBubani,-,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Bombax insigne Wall.,Bombax scopulorumDunn Bombax tenebrosumDunn Gossampinus insignisBakh. Salmalia insignis(Wall.) Schott & Endl,Bombaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Firmiana simplex(l.) W.Wight.,Sterculia urens Roxb. Clompanu ssimplex(L.) Kuntze Culhamia simplex(L.) Nakai Hibiscus simplexL. Sterculia simplex(L.) Druce,Sterculaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Sterculia lanceifolia Roxb.,Sterculia roxburghii Wall.,Sterculiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=82,2026-09-22T16:28:18.752399+00:00
Pentapetes phoenicea L.,Blattaria phoeniceaKuntze Brotera phoenicea(L.) Cav. Cavanil la poeniceaJ.F.Gmel. Dombeya phoeniceaCav. Eriorhaphe phoenicea(L.) Bamps,Sterculaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Microcos paniculata L.,-,Tiliaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Melochia corchorifolia L.,Lochemia corchorifoliaArn. Mougeotia corchorifolia(L.) Kunth Riedlea corchorifolia(L.) DC. Riedlea corchorifolia(L.) DC. Viseniacorchorifolia(L.) Spreng.,Tiliaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Corchorus fascicularis Lam.,Corchorus brachycarpusGuill. & Perr.,Tiliaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Corchorus aestuans L.,Corchorus acutangulusLam. Corchorus brevicaulisHosok. Corchorus campestrisMacfad. Corchorus furcatusG.Don,Tiliaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Elaeocarpus serratusl.,Elaeocarpu ssphaericus(Gaertn.) K.Schum. [Illegitimate] Elaeocarpus ganitrusRoxb. ex G.Don Elaeocarpus malabaricusOken Ganitrus roxburghiiWight Ganitrus sphaericaGaertn.,Elaeocareaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Hypericum japonicum Thunb.,Ascyrum humifusumLabill. Brathys japonica(Thunb.) Wight Hypericum chinenseOsbeck Sarothrajaponica(Thunb.) Y. Kimura,Clusiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Calophyllum polyanthumwall.ex Choisy,-,Clusiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Schima wallichii Choisy,-,Theaceae,https://mpbd.cu.ac.bd/plants.php?pageno=83,2026-09-22T16:28:20.283129+00:00
Shorea robusta Gaertn.,Shorea robusta Roxb. ex Gaertn. f.,Dipterocarpaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Dipterocarpus turbinatus Gaertn.,Dipterocarpus jourdainiiPierre ex Laness. Dipterocarpus laevisBuch.-Ham. DipterocarpusmayapisBlanco,Dipterocarpaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Tetracera sarmentosa (L.) Vahl,Seguieria asiaticaLour. Tetracera asiatica(Lour.) Hoogland Tetracera levineiMerr.,Dilleniaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Dillenia indica L.,Dillenia elongataMiq. Dillenia indicaf.elongata(Miq.) Miq.,Dilleniaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Rheum emodi L.,-,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Polygonum pubescens Blume,Persicaria flaccida(Meisn.) Nakai ex Sasaki Persicaria pubescens(Blume) H. Hara Polygonum flaccidumMeisn. Polygonum oryzetorumBlume,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Polygonum aviculare L.,Avicularia vulgarisDidr. Centinodium axillareMontandon Polygonum aphyllumKrock. Polygonum rubescensSmall,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Polygonum viscosumbuch.-ham. ex D. Don.,Persicaria viscosa(Buch.-Ham. ex D. Don) H. Gross ex Nakai Persicaria kuekenthaliiH. Lév. Polygonum kuekenthaliiH. Lév.,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Persicaria strigosa (R. Br.) Nakai,PolygonumbodinieriH. Lév. & Vaniot PolygonumstrigosumR.Br. Tracaulonstrigosum(R. Br.) Greene Truellumstrigosum(R.Br.) Soják,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Persicaria stagnina (Buch.-Ham. ex Meisn.)Qaiser,Persicaria barbatasubsp.stagnina(Buch.-Ham. ex Meisn.) Soják Polygonum stagninumBuch.-Ham. ex Meisn.,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=84,2026-09-22T16:28:21.815451+00:00
Persicaria lapathifolia (L.) Delarbre,Persicaria tomentosa (Schrank) E.P.Bicknell DiscolentalapathifoliaRaf. Persicarialinicola(Sutulov) Nenukow Persicariascabra(Moench) Moldenke Peutalisnodosa(Pers.) Raf.,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Persicaria chinensis (L.) H. Gross,Polygonum chinenseL.,Polygonaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Polycarpon prostratum (Forssk.) Asch. & Schweinf.,Alsine prostrataForssk. Arenaria prostrata(Forssk.) Ser. Polycarpa prostrata(Forssk.) Kuntze Robbairea prostrata(Forssk.) Boiss. Spergularia prostrata(Forssk.) G.Don,Caryophyllaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Drymaria cordata subsp.diandra (Blume) J.A.Duke.,Drymaria diandraBlume Drymaria retusaWight & Arn.,Caryophyllaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
portulaca grandiflora Hook.,Portulaca hilaireanaG. Don Portulaca immersostellulataPoelln. Portulaca mendocinensisGillies ex Hook. Portulaca multistaminataPoelln. Mollugo pentaphylla L.,-,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Cyathula prostrata (L.) Blume,Achyranthes diffusa Moench Achyranthes prostrata L. Desmochaeta prostrata (L.) DC. Pupalia prostrata(L.) Mart.,Amaranthaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Amaranthus tricolor L.,Amaranthus gangeticus L. Amaranthus amboinicus Buch.-Ham. ex Wall. Blitumgan geticum Moench Glomeraria tricolor (L.) Cav.,Amaranthaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Bougainvillea spectabilis Willd,Bougainvillea bracteata Pers. Bougainvillea brasiliensis Raeusch. Bougainvillea speciosa Schnizl. Bougainvillea virescens Choisy,Nyctaginaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Corylus avellana L.,Corylus albaAiton ex Steud. Corylus filicifoliaA.DC. Corylus grandisAiton Corylus pumilaLodd. ex Loudon,Betulaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Quercus infectoria G.Olivier,Quercus carpineaKotschy ex A.DC. Quercus grosseserrataKotschy ex Wenz. Quercus puberulaO.Schwarz Quercus thirkeanaK.Koch,Fagaceae,https://mpbd.cu.ac.bd/plants.php?pageno=85,2026-09-22T16:28:23.351996+00:00
Sarcochlamys pulcherrima Gaudich.,Sphaerotylos medogensis C.J. Chen Urtica pulcherrima Roxb.,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Pouzolzia sanguinea (Blume.) Merrill,Pouzolzia ovalis Miq. Urtica sanguinea Blume Pouzolzia sanguinea var.sanguinea,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Pouzolzia hirta Blume ex Hassk.,-,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Fleurya interrupta Gaud.,-,-,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Elatostema rupestre(buch.-ham. ex D.Don) Wedd.,Elatostema zollingerianum Miq. Procris rupestris Buch.-Ham. ex D. Don,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Elatostema papillosum Wedd.,-,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Boehmeria nivea (L.) Gaudich.,Boehmeria candicans Hassk. Boehmeria nipononivea Koidz. Ramium niveum (L.) Kuntze Urticanivea L.,Urticaceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Ficus sagittata Vahl,Ficus sagittata Koenig ex Vahl Ficus carophyllaMiq. Ficus lanaoensisMerr. ex Sata Ficus radicansDesf.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Ficus rumphii Blume,Ficus conciliorumOken Ficus coriacea Aiton Urostigma cordifolium (Roxb.) Miq. Urostigma rumphii (Blume) Miq.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Ficus pumila L.,Ficus scandens Lam. Ficus stipulata Thunb. Ficus vestita Desf. Urostigma scandens(Lam.) Liebm.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=86,2026-09-22T16:28:24.880404+00:00
Ficus mollis Vahl.,Ficus asininaBuch.-Ham. Ficus tomentosaRoxb. ex Willd.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Ficus hirta Vahl.,Ficus hibiscifolia Champ. ex Benth. Ficus katsumadae Hayata Ficus palmatiloba Merr. Ficus setosa Blume,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Ficus heterophylla L.f.,Ficus aquaticaK.D.Koenig ex Willd. Ficus cannabina Lour. Ficus denticulata Willd. Ficus scabrella Roxb.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Ficus hederacea Roxb.,Ficus anabatos Voigt Ficus cantoniensisBodinier ex H.Lév. Ficus fructicosa Roxb. Ficus longipes Griff.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Ficus curtipes Corner,Ficus obtusifolia Roxb.,Moraceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Canscora alata (ROTH) WALL.,Canscora decussata Roem. & Sch. Cobamba blancoi Blanco Exacum alatum Roth Pladera decussata Roxb.,Gentianaceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Canscora DIFFUSA (Vahl.) R. Br.,Canscora foliosa D.Don Canscora stricta Sedgw. Cobamba dichotoma Blanco Exacum erectum (R.Br.) Roth Gentiana diffusa Vahl,Gentianaceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Capparis ZEYLANICA L.,Capparis crassifolia Kurz Capparis horrida L.f. Capparis quadriflora Dc. Capparis terniflora Dc.,Capparidaceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Capsicum ANNUUM L.,Capsicum angulosum Mill. Capsicum comarim Vell. Capsicum crispum Dunal Capsicum frutescens L Capsicum minimum Roxb.,Solanaceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Cardiospermum HALICACABUML.,Cardiospermum acuminatum Miq. Cardiospermum inflatum Salisb. Cardiospermum moniliferum Sw. ex Steud. Cardiospermum truncatum A.Rich.,Sapindaceae,https://mpbd.cu.ac.bd/plants.php?pageno=87,2026-09-22T16:28:26.406834+00:00
Careya ARBOREA Roxb.,Barringtonia arborea (Roxb.) F.Muell. Careya orbiculata Miers Careya sphaerica Roxb. Careya venenata Oken,Lecythidaceae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Carica PAPAYA L.,Carica citriformis Jicq. Carica hermaphrodita Blanco Carica posopora L. Carica sativa Tussac.,Caricaceae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Carissa spinarum L.,Carissa congesta Wight Antura edulis Forssk. Arduina edulis (Forssk.) Spreng. Carissa diffusa Roxb. Carissa hirsuta Roth,Apocynaceae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Carthamus TINCTORIUS L.,Carthamus glaber Burm.f. Carthamus tinctorius var. albus Alef. Carthamus tinctorius var. spinosuskitam. Centaurea carthamus E.H.L.Krause,Asteraceae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Caryota URENS L.,-,Arecaceae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Senna alata (L.) Roxb.,Cassia alata L. Cassia bracteata L.f. Cassia herpetica Jacq. Herpetica alata (L.) Raf.,Caesalpinaeae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Cassia FISTULA L.,Bactyrilobium fistula Willd. Cassia rhombifolia Roxb. Cathartocarpus fistula Pers. Cathartocarpus rhombifolius G.Don,Caesalpinaeae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Senna obtusifolia (L.) H.S.Irwin & Barneby,Cassia contorta Vogel Cassia obtusifolia L. Diallobus tora (L.) Raf. Senna toroides Roxb.,Caesalpinaeae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Senna occidentalis (L.) Link,Cassia ciliata Raf. Cassia falcata L. Cassia occidentalis L. Ditramexa occidentalis Britton & Rose,Caesalpinaeae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Senna sophera (L.) Roxb.,Cassia canca Cav. Cassia esculenta Roxb. Cassia sophera L. Chamaefistula sophera G.Don Ditremexa sophera (L.) Britton & Wilson,Caesalpinaeae,https://mpbd.cu.ac.bd/plants.php?pageno=88,2026-09-22T16:28:27.943045+00:00
Cassytha FILIFORMIS L.,Calodium cochinchinense Lour. Cassytha aphylla Raeusch. Cassytha macrocarpa Guillaumin Volutella aphylla Forssk.,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Casuarina LITTOREA L.,Casuarina equisetifolia Forst.,Casuarinaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Catharanthus roseus (L.) G.Don,Ammocallis rosea (L.) Small Pervinca rosea (L.) Gaterau Vinca rosea L. Lochnera rosea (L.) Recichb.,Apocynaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Cayratia PEDATA (Lam.) Juss. ex Gagnep.,Cissus heptaphylla Retz. Cissus pedata Lam. Lagenula pedata Lour. Vitis Pedata (Lam.) Wallich ex Wight,Vitaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Cayratia TRIFOLIA (L.) Domin.,Causonis trifolia (L.) Raf. Cayratia carnosa (Lam.) Gagnep. Vitis carnosa (Lam.) Wall. Vitis trifolia L.,Vitaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Ceiba PENTANDRA (L.)Gaertn,Bombaxpentadrum L. Bombax inerme L. Ceiba occidentalis (Spreng.) Burkill Eriodendron caribaeum G.Don Gossampinus alba Buch.-Ham. Xylon pentandrum (L.) Kuntze,Bombaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Celastrus PANICULATUS Willd.,Catha paniculata Scheidw. Celastrus alnifolius D.Don Diosma serrata Blanco Euonymus euphlebiphyllus Hayata,Celastraceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Celosia ARGENTEA L.,Amaranthus purpureus Nieuwl. Celosia cristata L. Celosia purpurea J.St.-Hil. Chamissoa margaritacea (L.) Schouw,Amaranthaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Celosia CRISTATA L.(SAME AS 161),-,Amaranthaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Piper pedicellatum DC.,Piper curtipedunculum C. DC.,Piperaceae,https://mpbd.cu.ac.bd/plants.php?pageno=89,2026-09-22T16:28:29.471952+00:00
Piperboehmeriifolium(miq.) wall. ex C. DC.,Piper boehmeriaefolium Wall. Piper spireiC. DC. Piper terminaliflorum Y.Q. Tseng,Piperaceae,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Piper wallichii (MIQ.) HAND.-MAZZ.,Piper aurantiacumWall. ex C. DC. Piper emeienseY.Q. Tseng Piper henryciC. DC. Piper martiniiC. DC.,Piperaceae,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Chloranthus elatior LINK.,Chloranthus erectus (Buch.-Ham.) Verdc. Chloranthus erectus(Buch.-Ham.) Sweet ex Wall. Chloranthus officinalis Blume Cryphaea erecta Buch.-Ham.,Chloranthaceae,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Ocotea lancifolia (SCHOTT) MEZ.,Phoebe lanceolata Nees Laurus lanceolariaRoxb. Oreodaphne angustifolia (Schott) Nees Perseal ancifolia Schott,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Litsea glutinosa (LOUR.) ROBINSON,Litsea sebifera Pers Camellia integrifolia Choisy Decapenta involucrata Raf. Sebifera glutinosa Lour. Tetranthera laurifolia Jacq.,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Cassytha FILIFORMIS L.,Cassytha americana Nees Cassytha aphyllaRaeusch. Cassytha brasiliensis Mart. ex Nees Cassytha zeylanica Gaertn. Volutella aphylla Forssk.,LAURACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Actinodaphne obovata (NEES) BLUME,Litsea obovata(Nees) Nees Tetradenia obovata Nees,LAURACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Uvaria hamiltonii HOOK. F. & THOM.,,ANNONACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Desmos chinensislour.,Unona chinensis (Lour.) DC. Unona discolor Vahl Unona biglandulosa Blume. Unona discolor Vahl Artabotrys esquirolii H.Lév.,ANNONACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Dasymaschalon longiflorum(roxb.) FINET & GAGNEP.,Desmos longiflorus (Roxb.) Safford Unona longiflora Roxb.,ANNONACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=90,2026-09-22T16:28:31.009598+00:00
Magnolia praecalva(dandy) Figlar & Noot.,Pachylarnax Praecalva Dandy,MAGNOLIACEAE,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Centella ASIATICA (L.) Urban.,Hydrocotyl asiatica L. Centella hirtella Nannf. Chondrocarpus triflorus Nutt. Glyceria triflora Nutt. Hydrocotyle biflora P. Vell. Hydrocotyle reniformis Walter,Apiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Cerbera MANGHAS L.,Cerbera linnaei Montrouz. Elcana seminuda Blanco Odollamia moluca Raf. Tanghinia manghas (L.) G.Don,Apocynaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Ceriops TAGAL (Perr.) C.B. Rob.,Bruguiera arnottiana Wight ex Arn. Ceriops Lucida Miq. Ceriops somalensis Chiov. Rhizophora tagal Perr. (),Rhizophoraceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Cheilosoria tenuifolia (BURM. F.) TREVIS.,Acrostichum tenue Retz. Cassebeera tenuifolia (Burm. f.) J. Sm. Cheilanthes tenuifolia (Burm. f.) Sw. Notholaena semiglabra Kunze Cheilanthes tenuifolia Swartz,Polypodiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Chenopodium ALBUM L.,Anserina candidans (Lam.) Montandon Atriplex alba (L.) Crantz Blitum viride (L.) Moench Botrys alba (L.) Nieuwl. Chenopodium candicans Lam.,Chenopodiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Dysphania ambrosioides (L.) Mosyakin & Clemants,Ambrina ambrosioides (L.) Spach Chenopodium ambrosioides L. Chenopodium vagans Standl. Dysphania anthelmintica (L.) Mosyakin & Clemants Vulvaria ambrosioides (L.) Bubani,Chenopodiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Chukrasia tabularis A.Juss.,Chukrasia velutina W & A. Dysoxylum esquirolii H.Lév.,Meliaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Cicer ARIETINUM L.,Cicer album Hort. Cicer nigrum Hort. Cicer sativum Schkuhr Ononis crotalarioides M.E.Jones,Fabaceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Cinnamomum curvifolium (Lam.) Nees,Cinnamomum jacquii Lukman. Cinnamomum pauciflorum Nees Laurus curvifolia Lour. Persea curvifolia (Lour.) Spreng.,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=91,2026-09-22T16:28:32.536556+00:00
Cinnamomum TAMALA Nees,Cinnamomum albiflorum Nees Cinnamomum reinwardtii Nees Cinnamomum zwartzii Lukman. Laurus tamala Buch.-Ham.,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Cinnamomum VERUM Presl.,Cinnamomum zeylanicum Bl. Camphorina cinnamomum (L.) Farw. Cinnamomum bengalense Lukman. Cinnamomum ovatum Lukman. Laurus cinnamomum L.,Lauraceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Piper sylvaticum Roxb,-,Piperaceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Aristolochia rotunda L.,Aristolochia rotundavar.grandifloraDuch.,Aristolochiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Asarum europaeum L.,Asarum officinaleMoench Asarum renifoliumStokes Asarum reniformeGilib. Asarum rotundifoliumSt.-Lag.,Aristolochiaceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Euryale ferox Salisb.,Anneslea spinosa Andrews Euryale indica Planch.,Nymphaeaceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
Ranunculus sceleratus L.,Batrachium sceleratum (L.) Th.Fr. ex A.Pihl Hecatonia scelerata Fourr. Ranunculus indicusRoxb. Ranunculus holophyllus Hance,Ranunculaceae,https://mpbd.cu.ac.bd/plants.php?pageno=92,2026-09-22T16:28:34.068524+00:00
